Country,Variable,Measure,Year,Value
Korea,Maritime port infrastructure maintenance,Constant Euro,2006,135605779.9
Korea,Maritime port infrastructure maintenance,Constant Euro,2007,144730171.5
Korea,Maritime port infrastructure maintenance,Constant Euro,2008,131142878.9
Korea,Maritime port infrastructure maintenance,Constant Euro,2009,175421078.4
Korea,Maritime port infrastructure maintenance,Constant Euro,2010,131628139.5
Korea,Maritime port infrastructure maintenance,Constant Euro,2011,110098611.9
Korea,Maritime port infrastructure maintenance,Constant Euro,2012,120726211.4
Korea,Maritime port infrastructure maintenance,Constant Euro,2013,123326607.7
Korea,Maritime port infrastructure maintenance,Constant Euro,2014,127728726.3
Korea,Maritime port infrastructure maintenance,Constant Euro,2015,135741516.5
Korea,Maritime port infrastructure maintenance,Constant Euro,2016,136693270.9
Korea,Maritime port infrastructure maintenance,Constant Euro,2017,141086684.8
Korea,Maritime port infrastructure maintenance,Constant Euro,2018,131009408.7
Korea,Maritime port infrastructure maintenance,Constant Euro,2019,130180055.1
Korea,Maritime port infrastructure maintenance,Constant Euro,2020,125298736.9
Korea,Maritime port infrastructure maintenance,Constant Euro,2021,97897630.99
Korea,Airport infrastructure maintenance,Constant Euro,2004,19433143.2
Korea,Airport infrastructure maintenance,Constant Euro,2005,26060514.44
Korea,Airport infrastructure maintenance,Constant Euro,2006,34889333.56
Korea,Airport infrastructure maintenance,Constant Euro,2007,33500611.87
Korea,Airport infrastructure maintenance,Constant Euro,2008,21279880.72
Korea,Airport infrastructure maintenance,Constant Euro,2009,19385929.91
Korea,Airport infrastructure maintenance,Constant Euro,2010,20623267.45
Korea,Airport infrastructure maintenance,Constant Euro,2011,19817420.67
Korea,Airport infrastructure maintenance,Constant Euro,2012,23095277.65
Korea,Airport infrastructure maintenance,Constant Euro,2013,24277417.32
Korea,Airport infrastructure maintenance,Constant Euro,2014,41931575.54
Korea,Airport infrastructure maintenance,Constant Euro,2015,49624900.17
Korea,Airport infrastructure maintenance,Constant Euro,2016,39312015.6
Korea,Airport infrastructure maintenance,Constant Euro,2017,78290594.25
Korea,Airport infrastructure maintenance,Constant Euro,2018,70457665.14
Korea,Airport infrastructure maintenance,Constant Euro,2019,79264387.68
Latvia,Rail infrastructure maintenance,National currency,2000,31000000.0
Latvia,Rail infrastructure maintenance,National currency,2001,31000000.0
Latvia,Rail infrastructure maintenance,National currency,2002,35000000.0
Latvia,Rail infrastructure maintenance,National currency,2003,33000000.0
Latvia,Rail infrastructure maintenance,National currency,2004,48000000.0
Latvia,Rail infrastructure maintenance,National currency,2005,52000000.0
Latvia,Rail infrastructure maintenance,National currency,2006,61000000.0
Latvia,Rail infrastructure maintenance,National currency,2007,85000000.0
Latvia,Rail infrastructure maintenance,National currency,2008,129000000.0
Latvia,Rail infrastructure maintenance,National currency,2009,133000000.0
Latvia,Rail infrastructure maintenance,National currency,2010,98000000.0
Latvia,Rail infrastructure maintenance,National currency,2011,109000000.0
Latvia,Rail infrastructure maintenance,National currency,2012,112000000.0
Latvia,Rail infrastructure maintenance,National currency,2013,110000000.0
Latvia,Rail infrastructure maintenance,National currency,2014,119000000.0
Latvia,Rail infrastructure maintenance,National currency,2015,117000000.0
Latvia,Rail infrastructure maintenance,National currency,2016,108000000.0
Latvia,Rail infrastructure maintenance,National currency,2017,105000000.0
Latvia,Rail infrastructure maintenance,National currency,2018,112000000.0
Latvia,Rail infrastructure maintenance,National currency,2019,113200000.0
Latvia,Rail infrastructure maintenance,National currency,2020,101000000.0
Latvia,Rail infrastructure maintenance,National currency,2021,88800000.0
Latvia,Road infrastructure maintenance,National currency,2000,29000000.0
Latvia,Road infrastructure maintenance,National currency,2001,25000000.0
Latvia,Road infrastructure maintenance,National currency,2002,25000000.0
Latvia,Road infrastructure maintenance,National currency,2003,50000000.0
Latvia,Road infrastructure maintenance,National currency,2004,61000000.0
Latvia,Road infrastructure maintenance,National currency,2005,70000000.0
Latvia,Road infrastructure maintenance,National currency,2006,113000000.0
Latvia,Road infrastructure maintenance,National currency,2007,202000000.0
Latvia,Road infrastructure maintenance,National currency,2008,231000000.0
Latvia,Road infrastructure maintenance,National currency,2009,131000000.0
Latvia,Road infrastructure maintenance,National currency,2010,113000000.0
Latvia,Road infrastructure maintenance,National currency,2011,126000000.0
Latvia,Road infrastructure maintenance,National currency,2012,120000000.0
Latvia,Road infrastructure maintenance,National currency,2013,133000000.0
Latvia,Road infrastructure maintenance,National currency,2014,154000000.0
Latvia,Road infrastructure maintenance,National currency,2015,173000000.0
Latvia,Road infrastructure maintenance,National currency,2016,177000000.0
Latvia,Road infrastructure maintenance,National currency,2017,179000000.0
Latvia,Road infrastructure maintenance,National currency,2018,202000000.0
Latvia,Road infrastructure maintenance,National currency,2019,180000000.0
Latvia,Road infrastructure maintenance,National currency,2020,259000000.0
Latvia,Road infrastructure maintenance,National currency,2021,288000000.0
Latvia,Road infrastructure maintenance: Of which motorway,National currency,2000,
Latvia,Road infrastructure maintenance: Of which motorway,National currency,2001,
Latvia,Road infrastructure maintenance: Of which motorway,National currency,2002,
Latvia,Road infrastructure maintenance: Of which motorway,National currency,2003,
Latvia,Road infrastructure maintenance: Of which motorway,National currency,2004,
Latvia,Road infrastructure maintenance: Of which motorway,National currency,2005,
Latvia,Road infrastructure maintenance: Of which motorway,National currency,2006,
Latvia,Road infrastructure maintenance: Of which motorway,National currency,2007,
Latvia,Road infrastructure maintenance: Of which motorway,National currency,2008,
Latvia,Road infrastructure maintenance: Of which motorway,National currency,2009,
Latvia,Road infrastructure maintenance: Of which motorway,National currency,2010,
Latvia,Road infrastructure maintenance: Of which motorway,National currency,2011,
Latvia,Road infrastructure maintenance: Of which motorway,National currency,2012,
Latvia,Road infrastructure maintenance: Of which motorway,National currency,2013,
Latvia,Road infrastructure maintenance: Of which motorway,National currency,2014,
Latvia,Road infrastructure maintenance: Of which motorway,National currency,2015,
Latvia,Road infrastructure maintenance: Of which motorway,National currency,2016,
Latvia,Road infrastructure maintenance: Of which motorway,National currency,2017,
Latvia,Road infrastructure maintenance: Of which motorway,National currency,2018,
Latvia,Road infrastructure maintenance: Of which motorway,National currency,2019,
Latvia,Road infrastructure maintenance: Of which motorway,National currency,2020,
Latvia,Road infrastructure maintenance: Of which motorway,National currency,2021,
Latvia,Inland waterway infrastucture maintenance,National currency,2000,
Latvia,Inland waterway infrastucture maintenance,National currency,2001,
Latvia,Inland waterway infrastucture maintenance,National currency,2002,
Latvia,Inland waterway infrastucture maintenance,National currency,2003,
Latvia,Inland waterway infrastucture maintenance,National currency,2004,
Latvia,Inland waterway infrastucture maintenance,National currency,2005,
Latvia,Inland waterway infrastucture maintenance,National currency,2006,
Latvia,Inland waterway infrastucture maintenance,National currency,2007,
Latvia,Inland waterway infrastucture maintenance,National currency,2008,
Latvia,Inland waterway infrastucture maintenance,National currency,2009,
Latvia,Inland waterway infrastucture maintenance,National currency,2010,
Latvia,Inland waterway infrastucture maintenance,National currency,2011,
Latvia,Inland waterway infrastucture maintenance,National currency,2012,
Latvia,Inland waterway infrastucture maintenance,National currency,2013,
Latvia,Inland waterway infrastucture maintenance,National currency,2014,
Latvia,Inland waterway infrastucture maintenance,National currency,2015,
Latvia,Inland waterway infrastucture maintenance,National currency,2016,
Latvia,Inland waterway infrastucture maintenance,National currency,2017,
Latvia,Inland waterway infrastucture maintenance,National currency,2018,
Latvia,Inland waterway infrastucture maintenance,National currency,2019,
Latvia,Inland waterway infrastucture maintenance,National currency,2020,
Latvia,Inland waterway infrastucture maintenance,National currency,2021,
Latvia,Maritime port infrastructure maintenance,National currency,2002,9000000.0
Latvia,Maritime port infrastructure maintenance,National currency,2003,5000000.0
Latvia,Maritime port infrastructure maintenance,National currency,2004,7000000.0
Latvia,Maritime port infrastructure maintenance,National currency,2005,25000000.0
Latvia,Maritime port infrastructure maintenance,National currency,2006,30000000.0
Latvia,Maritime port infrastructure maintenance,National currency,2007,52000000.0
Latvia,Maritime port infrastructure maintenance,National currency,2008,60000000.0
Latvia,Rail infrastructure maintenance,Euro,2000,31000000.0
Latvia,Rail infrastructure maintenance,Euro,2001,31000000.0
Latvia,Rail infrastructure maintenance,Euro,2002,35000000.0
Latvia,Rail infrastructure maintenance,Euro,2003,33000000.0
Latvia,Rail infrastructure maintenance,Euro,2004,48000000.0
Latvia,Rail infrastructure maintenance,Euro,2005,52000000.0
Latvia,Rail infrastructure maintenance,Euro,2006,61000000.0
Latvia,Rail infrastructure maintenance,Euro,2007,85000000.0
Latvia,Rail infrastructure maintenance,Euro,2008,129000000.0
Latvia,Rail infrastructure maintenance,Euro,2009,133000000.0
Latvia,Rail infrastructure maintenance,Euro,2010,98000000.0
Latvia,Rail infrastructure maintenance,Euro,2011,109000000.0
Latvia,Rail infrastructure maintenance,Euro,2012,112000000.0
Latvia,Rail infrastructure maintenance,Euro,2013,110000000.0
Latvia,Rail infrastructure maintenance,Euro,2014,119000000.0
Latvia,Rail infrastructure maintenance,Euro,2015,117000000.0
Latvia,Rail infrastructure maintenance,Euro,2016,108000000.0
Latvia,Rail infrastructure maintenance,Euro,2017,105000000.0
Latvia,Rail infrastructure maintenance,Euro,2018,112000000.0
Latvia,Rail infrastructure maintenance,Euro,2019,113200000.0
Latvia,Rail infrastructure maintenance,Euro,2020,101000000.0
Latvia,Rail infrastructure maintenance,Euro,2021,88800000.0
Latvia,Road infrastructure maintenance,Euro,2000,29000000.0
Latvia,Road infrastructure maintenance,Euro,2001,25000000.0
Latvia,Road infrastructure maintenance,Euro,2002,25000000.0
Latvia,Road infrastructure maintenance,Euro,2003,50000000.0
Latvia,Road infrastructure maintenance,Euro,2004,61000000.0
Latvia,Road infrastructure maintenance,Euro,2005,70000000.0
Latvia,Road infrastructure maintenance,Euro,2006,113000000.0
Latvia,Road infrastructure maintenance,Euro,2007,202000000.0
Latvia,Road infrastructure maintenance,Euro,2008,231000000.0
Latvia,Road infrastructure maintenance,Euro,2009,131000000.0
Latvia,Road infrastructure maintenance,Euro,2010,113000000.0
Latvia,Road infrastructure maintenance,Euro,2011,126000000.0
Latvia,Road infrastructure maintenance,Euro,2012,120000000.0
Latvia,Road infrastructure maintenance,Euro,2013,133000000.0
Latvia,Road infrastructure maintenance,Euro,2014,154000000.0
Latvia,Road infrastructure maintenance,Euro,2015,173000000.0
Latvia,Road infrastructure maintenance,Euro,2016,177000000.0
Latvia,Road infrastructure maintenance,Euro,2017,179000000.0
Latvia,Road infrastructure maintenance,Euro,2018,202000000.0
Latvia,Road infrastructure maintenance,Euro,2019,180000000.0
Latvia,Road infrastructure maintenance,Euro,2020,259000000.0
Latvia,Road infrastructure maintenance,Euro,2021,288000000.0
Latvia,Road infrastructure maintenance: Of which motorway,Euro,2000,
Latvia,Road infrastructure maintenance: Of which motorway,Euro,2001,
Latvia,Road infrastructure maintenance: Of which motorway,Euro,2002,
Latvia,Road infrastructure maintenance: Of which motorway,Euro,2003,
Latvia,Road infrastructure maintenance: Of which motorway,Euro,2004,
Latvia,Road infrastructure maintenance: Of which motorway,Euro,2005,
Latvia,Road infrastructure maintenance: Of which motorway,Euro,2006,
Latvia,Road infrastructure maintenance: Of which motorway,Euro,2007,
Latvia,Road infrastructure maintenance: Of which motorway,Euro,2008,
Latvia,Road infrastructure maintenance: Of which motorway,Euro,2009,
Latvia,Road infrastructure maintenance: Of which motorway,Euro,2010,
Latvia,Road infrastructure maintenance: Of which motorway,Euro,2011,
Latvia,Road infrastructure maintenance: Of which motorway,Euro,2012,
Latvia,Road infrastructure maintenance: Of which motorway,Euro,2013,
Latvia,Road infrastructure maintenance: Of which motorway,Euro,2014,
Latvia,Road infrastructure maintenance: Of which motorway,Euro,2015,
Latvia,Road infrastructure maintenance: Of which motorway,Euro,2016,
Latvia,Road infrastructure maintenance: Of which motorway,Euro,2017,
Latvia,Road infrastructure maintenance: Of which motorway,Euro,2018,
Latvia,Road infrastructure maintenance: Of which motorway,Euro,2019,
Latvia,Road infrastructure maintenance: Of which motorway,Euro,2020,
Latvia,Road infrastructure maintenance: Of which motorway,Euro,2021,
Latvia,Inland waterway infrastucture maintenance,Euro,2000,
Latvia,Inland waterway infrastucture maintenance,Euro,2001,
Latvia,Inland waterway infrastucture maintenance,Euro,2002,
Latvia,Inland waterway infrastucture maintenance,Euro,2003,
Latvia,Inland waterway infrastucture maintenance,Euro,2004,
Latvia,Inland waterway infrastucture maintenance,Euro,2005,
Latvia,Inland waterway infrastucture maintenance,Euro,2006,
Latvia,Inland waterway infrastucture maintenance,Euro,2007,
Latvia,Inland waterway infrastucture maintenance,Euro,2008,
Latvia,Inland waterway infrastucture maintenance,Euro,2009,
Latvia,Inland waterway infrastucture maintenance,Euro,2010,
Latvia,Inland waterway infrastucture maintenance,Euro,2011,
Latvia,Inland waterway infrastucture maintenance,Euro,2012,
Latvia,Inland waterway infrastucture maintenance,Euro,2013,
Latvia,Inland waterway infrastucture maintenance,Euro,2014,
Latvia,Inland waterway infrastucture maintenance,Euro,2015,
Latvia,Inland waterway infrastucture maintenance,Euro,2016,
Latvia,Inland waterway infrastucture maintenance,Euro,2017,
Latvia,Inland waterway infrastucture maintenance,Euro,2018,
Latvia,Inland waterway infrastucture maintenance,Euro,2019,
Latvia,Inland waterway infrastucture maintenance,Euro,2020,
Latvia,Inland waterway infrastucture maintenance,Euro,2021,
Latvia,Maritime port infrastructure maintenance,Euro,2002,9000000.0
Latvia,Maritime port infrastructure maintenance,Euro,2003,5000000.0
Latvia,Maritime port infrastructure maintenance,Euro,2004,7000000.0
Latvia,Maritime port infrastructure maintenance,Euro,2005,25000000.0
Latvia,Maritime port infrastructure maintenance,Euro,2006,30000000.0
Latvia,Maritime port infrastructure maintenance,Euro,2007,52000000.0
Latvia,Maritime port infrastructure maintenance,Euro,2008,60000000.0
Latvia,Rail infrastructure maintenance,Constant Euro,2000,65343556.61
Latvia,Rail infrastructure maintenance,Constant Euro,2001,68178533.72
Latvia,Rail infrastructure maintenance,Constant Euro,2002,79781958.19
Latvia,Rail infrastructure maintenance,Constant Euro,2003,76524303.25
Latvia,Rail infrastructure maintenance,Constant Euro,2004,105074730.8
Latvia,Rail infrastructure maintenance,Constant Euro,2005,97552170.29
Latvia,Rail infrastructure maintenance,Constant Euro,2006,94654363.04
Latvia,Rail infrastructure maintenance,Constant Euro,2007,104564480.1
Latvia,Rail infrastructure maintenance,Constant Euro,2008,138684518.9
Latvia,Rail infrastructure maintenance,Constant Euro,2009,160455851.0
Latvia,Rail infrastructure maintenance,Constant Euro,2010,121512709.2
Latvia,Rail infrastructure maintenance,Constant Euro,2011,120530777.7
Latvia,Rail infrastructure maintenance,Constant Euro,2012,113869355.2
Latvia,Rail infrastructure maintenance,Constant Euro,2013,107807905.9
Latvia,Rail infrastructure maintenance,Constant Euro,2014,116514360.3
Latvia,Rail infrastructure maintenance,Constant Euro,2015,117000000.0
Latvia,Rail infrastructure maintenance,Constant Euro,2016,110968404.8
Latvia,Rail infrastructure maintenance,Constant Euro,2017,107398568.0
Latvia,Rail infrastructure maintenance,Constant Euro,2018,111046847.9
Latvia,Rail infrastructure maintenance,Constant Euro,2019,107706945.8
Latvia,Rail infrastructure maintenance,Constant Euro,2020,96874750.22
Latvia,Rail infrastructure maintenance,Constant Euro,2021,81244281.79
Latvia,Road infrastructure maintenance,Constant Euro,2000,61127843.28
Latvia,Road infrastructure maintenance,Constant Euro,2001,54982688.48
Latvia,Road infrastructure maintenance,Constant Euro,2002,56987112.99
Latvia,Road infrastructure maintenance,Constant Euro,2003,115945914.0
Latvia,Road infrastructure maintenance,Constant Euro,2004,133532470.4
Latvia,Road infrastructure maintenance,Constant Euro,2005,131320229.2
Latvia,Road infrastructure maintenance,Constant Euro,2006,175343328.2
Latvia,Road infrastructure maintenance,Constant Euro,2007,248494411.4
Latvia,Road infrastructure maintenance,Constant Euro,2008,248342045.4
Latvia,Road infrastructure maintenance,Constant Euro,2009,158042981.0
Latvia,Road infrastructure maintenance,Constant Euro,2010,140111593.3
Latvia,Road infrastructure maintenance,Constant Euro,2011,139329155.9
Latvia,Road infrastructure maintenance,Constant Euro,2012,122002880.6
Latvia,Road infrastructure maintenance,Constant Euro,2013,130349559.0
Latvia,Road infrastructure maintenance,Constant Euro,2014,150783289.8
Latvia,Road infrastructure maintenance,Constant Euro,2015,173000000.0
Latvia,Road infrastructure maintenance,Constant Euro,2016,181864885.7
Latvia,Road infrastructure maintenance,Constant Euro,2017,183088987.4
Latvia,Road infrastructure maintenance,Constant Euro,2018,200280922.1
Latvia,Road infrastructure maintenance,Constant Euro,2019,171265461.5
Latvia,Road infrastructure maintenance,Constant Euro,2020,248421389.2
Latvia,Road infrastructure maintenance,Constant Euro,2021,263494968.0
Latvia,Road infrastructure maintenance: Of which motorway,Constant Euro,2000,
Latvia,Road infrastructure maintenance: Of which motorway,Constant Euro,2001,
Latvia,Road infrastructure maintenance: Of which motorway,Constant Euro,2002,
Latvia,Road infrastructure maintenance: Of which motorway,Constant Euro,2003,
Latvia,Road infrastructure maintenance: Of which motorway,Constant Euro,2004,
Latvia,Road infrastructure maintenance: Of which motorway,Constant Euro,2005,
Latvia,Road infrastructure maintenance: Of which motorway,Constant Euro,2006,
Latvia,Road infrastructure maintenance: Of which motorway,Constant Euro,2007,
Latvia,Road infrastructure maintenance: Of which motorway,Constant Euro,2008,
Latvia,Road infrastructure maintenance: Of which motorway,Constant Euro,2009,
Latvia,Road infrastructure maintenance: Of which motorway,Constant Euro,2010,
Latvia,Road infrastructure maintenance: Of which motorway,Constant Euro,2011,
Latvia,Road infrastructure maintenance: Of which motorway,Constant Euro,2012,
Latvia,Road infrastructure maintenance: Of which motorway,Constant Euro,2013,
Latvia,Road infrastructure maintenance: Of which motorway,Constant Euro,2014,
Latvia,Road infrastructure maintenance: Of which motorway,Constant Euro,2015,
Latvia,Road infrastructure maintenance: Of which motorway,Constant Euro,2016,
Latvia,Road infrastructure maintenance: Of which motorway,Constant Euro,2017,
Latvia,Road infrastructure maintenance: Of which motorway,Constant Euro,2018,
Latvia,Road infrastructure maintenance: Of which motorway,Constant Euro,2019,
Latvia,Road infrastructure maintenance: Of which motorway,Constant Euro,2020,
Latvia,Road infrastructure maintenance: Of which motorway,Constant Euro,2021,
Latvia,Inland waterway infrastucture maintenance,Constant Euro,2000,
Latvia,Inland waterway infrastucture maintenance,Constant Euro,2001,
Latvia,Inland waterway infrastucture maintenance,Constant Euro,2002,
Latvia,Inland waterway infrastucture maintenance,Constant Euro,2003,
Latvia,Inland waterway infrastucture maintenance,Constant Euro,2004,
Latvia,Inland waterway infrastucture maintenance,Constant Euro,2005,
Latvia,Inland waterway infrastucture maintenance,Constant Euro,2006,
Latvia,Inland waterway infrastucture maintenance,Constant Euro,2007,
Latvia,Inland waterway infrastucture maintenance,Constant Euro,2008,
Latvia,Inland waterway infrastucture maintenance,Constant Euro,2009,
Latvia,Inland waterway infrastucture maintenance,Constant Euro,2010,
Latvia,Inland waterway infrastucture maintenance,Constant Euro,2011,
Latvia,Inland waterway infrastucture maintenance,Constant Euro,2012,
Latvia,Inland waterway infrastucture maintenance,Constant Euro,2013,
Latvia,Inland waterway infrastucture maintenance,Constant Euro,2014,
Latvia,Inland waterway infrastucture maintenance,Constant Euro,2015,
Latvia,Inland waterway infrastucture maintenance,Constant Euro,2016,
Latvia,Inland waterway infrastucture maintenance,Constant Euro,2017,
Latvia,Inland waterway infrastucture maintenance,Constant Euro,2018,
Latvia,Inland waterway infrastucture maintenance,Constant Euro,2019,
Latvia,Inland waterway infrastucture maintenance,Constant Euro,2020,
Latvia,Inland waterway infrastucture maintenance,Constant Euro,2021,
Latvia,Maritime port infrastructure maintenance,Constant Euro,2002,20515360.68
Latvia,Maritime port infrastructure maintenance,Constant Euro,2003,11594591.4
Latvia,Maritime port infrastructure maintenance,Constant Euro,2004,15323398.24
Latvia,Maritime port infrastructure maintenance,Constant Euro,2005,46900081.87
Latvia,Maritime port infrastructure maintenance,Constant Euro,2006,46551326.08
Latvia,Maritime port infrastructure maintenance,Constant Euro,2007,63968858.39
Latvia,Maritime port infrastructure maintenance,Constant Euro,2008,64504427.37
Lithuania,Rail infrastructure maintenance,National currency,2000,48000000.0
Lithuania,Rail infrastructure maintenance,National currency,2001,49000000.0
Lithuania,Rail infrastructure maintenance,National currency,2002,75000000.0
Lithuania,Rail infrastructure maintenance,National currency,2003,93000000.0
Lithuania,Rail infrastructure maintenance,National currency,2004,96000000.0
Lithuania,Rail infrastructure maintenance,National currency,2005,105000000.0
Lithuania,Rail infrastructure maintenance,National currency,2006,105000000.0
Lithuania,Rail infrastructure maintenance,National currency,2007,115000000.0
Lithuania,Rail infrastructure maintenance,National currency,2008,166000000.0
Lithuania,Rail infrastructure maintenance,National currency,2009,132000000.0
Lithuania,Rail infrastructure maintenance,National currency,2010,143000000.0
Lithuania,Rail infrastructure maintenance,National currency,2011,151000000.0
Lithuania,Rail infrastructure maintenance,National currency,2012,156000000.0
Lithuania,Rail infrastructure maintenance,National currency,2013,153000000.0
Lithuania,Rail infrastructure maintenance,National currency,2014,155000000.0
Lithuania,Rail infrastructure maintenance,National currency,2015,161000000.0
Lithuania,Rail infrastructure maintenance,National currency,2016,167000000.0
Lithuania,Rail infrastructure maintenance,National currency,2017,180000000.0
Lithuania,Rail infrastructure maintenance,National currency,2018,156000000.0
Lithuania,Rail infrastructure maintenance,National currency,2019,162000000.0
Lithuania,Rail infrastructure maintenance,National currency,2020,163000000.0
Lithuania,Rail infrastructure maintenance,National currency,2021,162000000.0
Lithuania,Road infrastructure maintenance,National currency,2000,61000000.0
Lithuania,Road infrastructure maintenance,National currency,2001,74000000.0
Lithuania,Road infrastructure maintenance,National currency,2002,107000000.0
Lithuania,Road infrastructure maintenance,National currency,2003,122000000.0
Lithuania,Road infrastructure maintenance,National currency,2004,122000000.0
Lithuania,Road infrastructure maintenance,National currency,2005,125000000.0
Lithuania,Road infrastructure maintenance,National currency,2006,161000000.0
Lithuania,Road infrastructure maintenance,National currency,2007,125000000.0
Lithuania,Road infrastructure maintenance,National currency,2008,134000000.0
Lithuania,Road infrastructure maintenance,National currency,2009,125000000.0
Lithuania,Road infrastructure maintenance,National currency,2010,160000000.0
Lithuania,Road infrastructure maintenance,National currency,2011,153000000.0
Lithuania,Road infrastructure maintenance,National currency,2012,123000000.0
Lithuania,Road infrastructure maintenance,National currency,2013,127000000.0
Lithuania,Road infrastructure maintenance,National currency,2014,143000000.0
Lithuania,Road infrastructure maintenance,National currency,2015,159000000.0
Lithuania,Road infrastructure maintenance,National currency,2016,152000000.0
Lithuania,Road infrastructure maintenance,National currency,2017,151000000.0
Lithuania,Road infrastructure maintenance,National currency,2018,144000000.0
Lithuania,Road infrastructure maintenance,National currency,2019,147000000.0
Lithuania,Road infrastructure maintenance,National currency,2020,140000000.0
Lithuania,Road infrastructure maintenance,National currency,2021,146000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,National currency,2000,6000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,National currency,2001,6000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,National currency,2002,7000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,National currency,2003,7000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,National currency,2004,8000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,National currency,2005,8000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,National currency,2006,9000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,National currency,2007,9000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,National currency,2008,11000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,National currency,2009,8000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,National currency,2010,8000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,National currency,2011,8000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,National currency,2012,8000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,National currency,2013,8000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,National currency,2014,8000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,National currency,2015,9000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,National currency,2016,10000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,National currency,2017,11000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,National currency,2018,11000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,National currency,2019,23000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,National currency,2020,22000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,National currency,2021,24600000.0
Lithuania,Inland waterway infrastucture maintenance,National currency,2000,1000000.0
Lithuania,Inland waterway infrastucture maintenance,National currency,2001,1000000.0
Lithuania,Inland waterway infrastucture maintenance,National currency,2002,1000000.0
Lithuania,Inland waterway infrastucture maintenance,National currency,2003,1000000.0
Lithuania,Inland waterway infrastucture maintenance,National currency,2004,1000000.0
Lithuania,Inland waterway infrastucture maintenance,National currency,2005,2000000.0
Lithuania,Inland waterway infrastucture maintenance,National currency,2006,2000000.0
Lithuania,Inland waterway infrastucture maintenance,National currency,2007,2000000.0
Lithuania,Inland waterway infrastucture maintenance,National currency,2008,3000000.0
Lithuania,Inland waterway infrastucture maintenance,National currency,2009,1000000.0
Lithuania,Inland waterway infrastucture maintenance,National currency,2010,1000000.0
Lithuania,Inland waterway infrastucture maintenance,National currency,2011,1000000.0
Lithuania,Inland waterway infrastucture maintenance,National currency,2012,2000000.0
Lithuania,Inland waterway infrastucture maintenance,National currency,2013,2000000.0
Lithuania,Inland waterway infrastucture maintenance,National currency,2014,2000000.0
Lithuania,Inland waterway infrastucture maintenance,National currency,2015,2000000.0
Lithuania,Inland waterway infrastucture maintenance,National currency,2016,2000000.0
Lithuania,Inland waterway infrastucture maintenance,National currency,2017,2000000.0
Lithuania,Inland waterway infrastucture maintenance,National currency,2018,2000000.0
Lithuania,Inland waterway infrastucture maintenance,National currency,2019,2000000.0
Lithuania,Inland waterway infrastucture maintenance,National currency,2020,4000000.0
Lithuania,Inland waterway infrastucture maintenance,National currency,2021,3000000.0
Lithuania,Maritime port infrastructure maintenance,National currency,2000,4000000.0
Lithuania,Maritime port infrastructure maintenance,National currency,2001,5000000.0
Lithuania,Maritime port infrastructure maintenance,National currency,2002,4000000.0
Lithuania,Maritime port infrastructure maintenance,National currency,2003,5000000.0
Lithuania,Maritime port infrastructure maintenance,National currency,2004,3000000.0
Lithuania,Maritime port infrastructure maintenance,National currency,2005,5000000.0
Lithuania,Maritime port infrastructure maintenance,National currency,2006,3000000.0
Lithuania,Maritime port infrastructure maintenance,National currency,2007,4000000.0
Lithuania,Maritime port infrastructure maintenance,National currency,2008,6000000.0
Lithuania,Maritime port infrastructure maintenance,National currency,2009,2000000.0
Lithuania,Maritime port infrastructure maintenance,National currency,2010,7000000.0
Lithuania,Maritime port infrastructure maintenance,National currency,2011,2000000.0
Lithuania,Maritime port infrastructure maintenance,National currency,2012,3000000.0
Lithuania,Maritime port infrastructure maintenance,National currency,2013,3000000.0
Lithuania,Maritime port infrastructure maintenance,National currency,2014,4000000.0
Lithuania,Maritime port infrastructure maintenance,National currency,2015,7000000.0
Lithuania,Maritime port infrastructure maintenance,National currency,2016,4000000.0
Lithuania,Maritime port infrastructure maintenance,National currency,2017,3000000.0
Lithuania,Maritime port infrastructure maintenance,National currency,2018,3000000.0
Lithuania,Maritime port infrastructure maintenance,National currency,2019,5000000.0
Lithuania,Maritime port infrastructure maintenance,National currency,2020,4000000.0
Lithuania,Maritime port infrastructure maintenance,National currency,2021,1827621.87
Lithuania,Airport infrastructure maintenance,National currency,2000,1000000.0
Lithuania,Airport infrastructure maintenance,National currency,2001,3000000.0
Lithuania,Airport infrastructure maintenance,National currency,2002,3000000.0
